"M3", -0.584761220472, 3.94653622047, 2.06561980315
"M3", -0.621502086614, 3.94814047244, 2.0781338189
"M3", -0.660198149606, 3.94983094488, 2.08195437008
"M3", -0.699132874016, 3.95143011811, 2.0823534252
"M3", -0.737825905512, 3.95288212598, 2.07870992126
"M3", -0.773703661417, 3.95405897638, 2.06403897638
"M3", -0.802737401575, 3.9548819685, 2.03829968504
"M3", -0.824458582677, 3.95542413386, 2.00601937008
"M3", -0.841709055118, 3.95581251969, 1.97109133858
"M3", -0.854348622047, 3.95606031496, 1.93425787402
"M3", -0.864223346457, 3.95625106299, 1.89656370079
"M3", -0.873134330709, 3.95639854331, 1.85862594488
"M3", -0.882064488189, 3.95653220472, 1.82069267717
"M3", -0.891207598425, 3.95667098425, 1.78281031496
"M3", -0.900613622047, 3.9567938189, 1.74499287402
"M3", -0.910659488189, 3.9569007874, 1.70733956693
"M3", -0.921312401575, 3.95701370079, 1.66985551181
"M3", -0.932575511811, 3.95710952756, 1.63254834646
"M3", -0.944496811024, 3.9571792126, 1.59544787402
"M3", -0.957290984252, 3.95725129921, 1.55863858268
"M3", -0.970650629921, 3.95728074803, 1.52203011811
"M3", -0.984147874016, 3.95729275591, 1.48547165354
"M3", -0.99799007874, 3.95728374016, 1.44904279528
"M3", -1.01214267717, 3.9572269685, 1.41273318898
"M3", -1.02737515748, 3.95715909449, 1.37686511811
"M3", -1.04373082677, 3.95702031496, 1.34149594488
"M3", -1.06057543307, 3.9568638189, 1.30635433071
"M3", -1.07830582677, 3.95663102362, 1.27165937008
"M3", -1.09831818898, 3.9563369685, 1.23823165354
"M3", -1.1197169685, 3.95594200787, 1.20566444882
"M3", -1.14002940945, 3.95553409449, 1.17242724409
"M3", -1.15460464567, 3.95518145669, 1.1363784252
"M3", -1.1594746063, 3.95506129921, 1.09783952756
"M3", -1.15029220472, 3.95528807087, 1.06026055118
"M3", -1.12840984252, 3.95577228346, 1.02817984252
"M3", -1.09965165354, 3.95631925197, 1.00197507874
"M3", -1.06573374016, 3.95680374016, 0.983073031496
"M3", -1.0276561811, 3.95715279528, 0.975630748031
"M3", -0.989137401575, 3.95729787402, 0.980461889764
"M3", -0.953327559055, 3.95723059055, 0.995579370079
"M3", -0.921440354331, 3.9570134252, 1.01789405512
"M3", -0.893276535433, 3.95669980315, 1.04478940945
"M3", -0.86821480315, 3.95631984252, 1.07461161417
"M3", -0.844588779528, 3.9558696063, 1.10559779528
"M3", -0.821994724409, 3.95536559055, 1.13734307087
"M3", -0.800443110236, 3.95482370079, 1.16980543307
"M3", -0.780019094488, 3.95425240157, 1.20298822835
"M3", -0.760581456693, 3.95364685039, 1.23675759843
"M3", -0.742218228346, 3.95303440945, 1.27112307087
"M3", -0.724838267717, 3.95242043307, 1.30599645669
"M3", -0.708567322835, 3.95179027559, 1.34139925197
"M3", -0.692913267717, 3.95118232283, 1.37708019685
"M3", -0.678098346457, 3.95059870079, 1.41312007874
"M3", -0.664056574803, 3.94999885827, 1.44946751969
"M3", -0.650593031496, 3.94941106299, 1.48603244094
"M3", -0.63745003937, 3.94883704724, 1.5227153937
"M3", -0.624313070866, 3.94826334646, 1.55940031496
"M3", -0.611168031496, 3.94768933071, 1.59608255906
"M3", -0.598162677165, 3.94712133858, 1.63281401575
"M3", -0.585755590551, 3.94657976378, 1.66975259843
"M3", -0.573556062992, 3.94604811024, 1.70676027559
"M3", -0.561797795276, 3.94553598425, 1.74391106299
"M3", -0.550577086614, 3.94504728346, 1.78122661417
"M3", -0.539876889764, 3.94459700787, 1.81869582677
"M3", -0.530336732283, 3.94421854331, 1.85647633858
"M3", -0.52257976378, 3.94391307087, 1.89465830709
"M3", -0.519174173228, 3.9437788189, 1.93343110236
"M3", -0.522180826772, 3.94389744094, 1.97224669291
"M3", -0.532837362205, 3.94431708661, 2.00961917323
